,text
335,"The irony is that there is that same majority I was talking about. A powerful American majority, not a consensus, but a majority, to do all of the things we’re talking about. Pathway to citizenship, protections for Dreamers, reforms to the asylum system, reform to the lawful immigration system, like how my dad got here, and moving away from a system and numbers and quotas and caps that are not based on anything currently real. And I think that this administration, if they wanted to, could have passed comprehensive immigration reform and taken credit for the achievement. Unfortunately, this president believes that it is more useful for him to divide us around the failure than it is for him to take credit for the achievement, and so we continue entering our 35th year or so since there’s been meaningful reform."
336,"In 1986 President Reagan signed a major immigration reform bill creating a path to citizenship for immigrants who came to America before 1982. There has been little meaningful immigration reform in the past two decades, though in 2012 President Obama created the Deferred Action for Childhood Arrivals (DACA) program, for the so-called Dreamers. Mr. Buttigieg’s father immigrated from Malta."
337,"JB: Sorry, go ahead. You were in the middle of your answer."
338,I was going to say a lot of these concerns that we have around the border change when we have actually fixed the fundamental problem of the legal framework that we have. JB: Can we turn to climate change for a minute? Yep.
341,"JB: You’re proposing quite a sweeping reform to the country’s approach to climate change. Yet in the detailed proposal you’ve submitted, there’s not a word about nuclear power, which now provides something like 20 percent of electricity in this country with no carbon at all. Would you phase out the existing plants and stop all research on future nuclear technology?"
342,"Other Democratic contenders, like Andrew Yang, have made nuclear energy a central feature of their climate plans."
343,"I would not look for new nuclear as part of our power mix. I also don’t think we can afford to be dogmatic about this. As you said, it’s carbon free and by far the biggest threat we face right now is carbon. However, you can’t ignore the waste concerns associated with nuclear power as we know it. Research to develop nuclear possibilities that don’t have those risks or don’t produce that kind of waste, of course we should be pursuing that. As far as the kind of nuclear power that we currently have, the kind of fission power that generates waste, I don’t believe that that is the long-term future when we know so much potential lies in other forms of renewable energy generation that don’t have that set of problems. So yes, it is part of our pathway to carbon neutrality. There’s no question. It’s part of that medium-term mix. When I talk about that medium term, I’m really talking about the existing installed generation base and not adding more."
344,"The European Organization for Nuclear Research (CERN) has devoted significant time and funds to research on thorium, an alternative to uranium as a source of clean energy. Read more from the World Economic Forum here."
345,"AK: When you phase out the nuclear plants, do you support keeping all the waste at the closed facilities like it is now or building Yucca Mountain to store it safely?"
346,"Congress designated Yucca Mountain as the site for a nuclear waste repository in 1987, but it has never been licensed. If constructed, it would use a complex 1,000 feet below the mountain’s summit."
347,"So the problem with the Yucca Mountain is it’s not got the consent of those who would be impacted, and I don’t think it’s an acceptable solution as long as there is not that kind of consent. There’s been talk about certain kinds of safer on-site or near-site storage than we have today. No solution is perfect, but we certainly need to continue developing safe methods for storage and removal."
348,"In March, Nevada’s Democratic representatives unveiled legislation that would prevent the construction of the facility as long as the state, local and tribal communities haven’t given their consent."
349,"KK: Do you think there’s enough effort to build consensus to build Yucca Mountain at this point? I mean we haven’t even, communities ——"
350,"There’s been the reverse. There’s been no effort. They’ve completely ignored communities, right?"
351,AK: But no one’s going to put nuclear waste in their backyard
352,KK: Yeah. Exactly. No one’s going to want nuclear waste in their backyard.
353,"Well, the blue-ribbon commission laid out a framework for some kind of an informed-consent process, and we’ve seen the reverse. Just failing to inform even elected officials about some decisions and some moves. So what we know is consensus may be elusive. The wrong way to get it is what they’ve been doing lately."
354,"KK: So I hate to cut us off from climate since it’s such a huge issue, but we have only a few minutes left and we have a lot of other things we want to get to. Maybe we can turn to health care for a few minutes and then go back to a couple of economic questions."
355,Jeneen Interlandi: Do you think that families should be able to obtain religious or personal exemptions for mandatory vaccination?
356,"No. We’ve seen the public health impact of, I can’t even call it pseudoscience, but the way that people have been steered off things that are necessary. This is complex. Different states have different frameworks, some of which acknowledge these kinds of exemptions and some of which don’t. I acknowledge that those differences exist among the states, but we have to move forward a world of universal vaccination. And I believe this strongly enough that personally I’ve done what I can just from a public education standpoint, including this somewhat awkward spectacle of inviting news cameras to watch me get my vaccinations at the county health department. Just to try to send that message to remind folks of that responsibility."
357,"Earlier in his campaign, Mr. Buttigieg said he backed “personal belief and religious exemptions” on vaccines, then backtracked and said he only supported medical exemptions."
358,JI: Have you thought about what you would do as president to promote that message and to kind of shore up public trust in vaccines? Because it is waning.
359,Recent reporting has shown that trust in vaccines has declined in the past decade among American adults.
360,"Yeah, I think that people need to hear that from the president. The president is a messenger on public health and maybe I’ll continue that spectacle, hopefully I’ll have a little more to show up here. [MAYOR POINTS TO BICEP. LAUGHTER] But also in terms of the message we send about the role that this has in parenting and in citizenship and in being part of your community to make sure that the community is safe from communicable disease."
361,"JI: As president, would you use march-in rights to produce low-cost insulin? So overriding corporate patents on drugs that are overpriced?"
362,March-in rights were created in 1980 under the Bayh-Dole Act. Some argue they could be used to lower the cost of drugs like insulin. They allow a government agency to “march in” and circumvent a patent if a therapy isn’t made available to the public within a reasonable time.
363,"I would view that as a last resort, but I believe it should not be taken off the table. JI: Something you would consider."
365,"If only because I think knowing that is being held in reserve might be what it takes to get a better result while at the table. So definitely something I would hope never to use, but I would not rule it out."
366,"JI: I just want to talk a little bit very quickly about the public option, which is what you’ve supported in terms of health care reform. You’ve said yourself a couple of times today that this is still actually a bold vision. It’s kind of sort of gotten framed as weak sauce relative to Medicare for all, but it’s actually still a pretty heavy lift. So can you talk a little bit about how you see getting that through Congress, where there’s going to be a lot of opposition, and what you think it would cost?"
367,"Yeah. So the bedrock for this as for many of the other policies I’m talking about that yes, put me certainly further than the Obama administration was able to be, for example, and would be progressive. The great thing about this is they command a support of the American majority. So Medicare for all if you want it has strong support. Often when people tell pollsters they’re for Medicare for all, this is what they mean, right? So there’s issue after issue where what we’ve got to do is manage the daylight between what commands a majority among the American people and what can get a majority in the American Congress."
368,"Part of that is why we need structural reforms, why we’ve got to do something about things like gerrymandering and other issues that help to explain why Congress is the way it is. But I also believe that a very good use of the president’s time and energy is to be personally present in even conservative states or districts where measures like this have popular support. I don’t think there’s anything fanciful about this because you can just look at the political life of the A.C.A., which again was toxic for Democrats in 2010 when I was getting crushed in my first experience on the ballot in Indiana, and by 2018 was the winning issue for Democrats such that even when the Republicans controlled everything, they could not make good on their central campaign promise, even when they were in charge. Right? So we know that when we restore the center of gravity of politics to the lived experience of Americans who are affected by political decisions and not the noise that this president creates, we have a winning hand to get these policies through."
369,"In 2017, Mr. Trump claimed “we have essentially repealed Obamacare.” In fact, the Affordable Care Act has grown only more popular — a Kaiser Family Foundation poll in 2018 found the law’s favorability at 54 percent, its highest point since it began surveying people about it in 2010."
370,JI: Can you talk a little bit about the cost itself?
371,"Yeah. So we’ve scored it at $1.5 trillion over 10 years. In order to achieve that, actually a fully 1.4 of it can be recouped just from rolling back the corporate tax rate portion of the Trump tax cuts. For the other 0.1, $100 billion, I would account that as part of the savings that we will get from the negotiation of prescription drug prices by Medicare and H.H.S., which I think narrowly that move alone C.B.O. had between $3 billion and $400 billion over a decade. We believe the overall savings to the Treasury of the different moves we aim to make would come to over $600 billion. Anyway, I only need 0.1 to make up the gap between 1.4 and 1.5 [trillion]."
372,"Mayor Buttigieg’s campaign said his health care plan, “Medicare for all who want it,” would be almost entirely paid for by rolling Mr. Trump’s corporate tax cuts back to 35 percent rates."
373,JI: So here’s the thing I kind of want to talk about. Yeah.
375,"JI: $1.5 trillion is a lot less than Medicare for all, than Elizabeth Warren’s plan would cost, right? But that’s over 10 years. If your plan succeeds and more people choose the public option versus private insurance beyond 10 years, it could become quite expensive. What do you say to arguments that ultimately it would be just as expensive as something like Medicare for all, so why not just do that?"
376,Senator Warren’s “Medicare for all” plan is estimated to cost $20.5 trillion in new federal spending over the next decade. Read how she did her math in the Upshot.
377,"Well, the problem with Medicare for all or that version of Medicare for all that my competitors have isn’t just the cost. I certainly believe that when you propose something with a cost, you got to be able to explain how to pay it. And that’s a problem there. It’s also the idea of dictating to people what their choice ought to be."
378,"You look at the plans that a lot of folks, including a lot of folks in labor, have fought for, sometimes trading off wages to get them. They’re not interested in being kicked off the plan. I think just baking that little bit of humility into the policy pays off because it also, it’s not just — sorry — but it’s not just the problem of dictating that this plan will be better. There’s a comparable danger of policy arrogance in supposing that we can guess from Washington the correct number of years before the transition should happen. So what I’m supporting is a way for the transition to be organic."
379,JI: O.K. So just one very quick follow-up to that. With respect to the public option being a better choice and that’s the thing that’s often used to kind of promote the idea. How do you make that work if doctors and hospitals can simply choose not to accept the public option as long as private still exists? How do you address that concern in your thinking?
380,"So I believe the economy of scale, especially if you compare it to Medicare, right? The places where Medicare is accepted indicate that as long as a reimbursement is appropriate, that there should not be a problem on the provider side. Now I do think that you can’t just copy-paste what we’re doing with Medicare now because if that were where we needed it to be, we wouldn’t see the problem we have with the loss of ——"
381,"JI: So do you reimburse at a higher or lower rate? Sorry, last one. KK: Jeneen!"
383,"Overall reimbursements are likely to have to go higher, not just in the public but in Medicare as we know it, especially in areas that are losing providers like rural areas."
384,KK: So we have a couple of questions about your time and your mayorship in South Bend and I want to get to those if you don’t mind. Then we’ll come back to the economic questions.
385,"NF: If you don’t mind, I wanted to get back to what Aisha was saying. I found your answer to her kind of vague, quite vague, and I thought she was asking something really important. A lot of young people and not so young people are disgusted by growing up in a system in which they’re seeing more and more of the wealth of the country going to a smaller and smaller group of people at the expense of everyone else. That small group of people having an increasing amount of political and economic power. Some of your opponents have had very clear solutions or what they call very clear solutions for those problems. I’m wondering if in that time we have, if you could give specific solutions to say what the government could do to address the growing financial inequities, what the government could do about the power of the financial industry, about the corruption of politics, about the corruption of industry itself?"
386,"Of course. Yeah, I mean, I would argue that the proposals I’ve put forward on dealing with precisely this set of problems is more specific than most of my competitors’. That’s everything from my proposal to double the rate of unionization in this country, to my insistence that we increase the minimum wage to some of the other labor market reforms I’ve proposed around taking care of contractors and gig workers, to campaign-finance reforms up to and including a constitutional amendment to end Citizens United."
387,"Mr. Buttigieg is one of several candidates who have earned the approval of the grass roots group End Citizens United for his commitment to anti-corruption legislation. He defended his intent to use a constitutional amendment to do so, arguing: “Does anybody really think we’re going to overtake Citizens United without constitutional action? This is a country that once changed its Constitution so you couldn’t drink and then changed it back because we changed our minds about that.”"
388,"Not to mention things we could do in the shorter run, ranging from ideas already baked into H.R. 1, around drowning out dark money, to heavier-lift reforms around public financing of campaigns, while we are working the bigger generational fight on things like Citizens United. I believe that we need to be investing in the sources of social mobility and domestic competitiveness to include my proposal that we triple funding for Title I in education, to include everything that’s contemplated in the Douglass Plan, to include what we need to do around infrastructure. And that in order to do that, we must raise taxes on wealthy individuals and on corporations. So I am no less determined and no less specific than my competitors about this. What I think might be happening ——"
389,"Mr. Buttigieg, former Vice President Joe Biden and Senator Sanders have all pledged to triple Title I funding for low-income schools, and Senator Warren has pledged to quadruple it. NF: What are your questions on raises? Sorry? NF: What are the questions on raising taxes? Say again? NF: On raising taxes, what are your proposals?"
395,"So a financial transactions tax, rollback wholesale of the Trump tax cuts with a special focus on what’s going on in the corporate-rate tax cut. Close the 199A loophole, deal with some of the enforcement deficiencies that are driving the big part of the revenue gap right now I think. I’m also open to a wealth tax. I just would not put my signature proposal in a position of being completely dependent on a tax that is constitutionally untested. In principle I think it’s fine. I’m just not counting on it."
396,"In the December Democratic debate, Mr. Buttigieg criticized Senator Warren’s wealth tax plan as “extreme.” He cautioned that candidates should “be smart about the promises we’re making, make sure they’re promises we can keep.”"
397,"Now just to get to the heart of the question that maybe we didn’t touch about what interests a younger generation of voters. I think part of this might be a question of tone, too. I think that the younger I was, the more I was inclined to think about politics as combat. Having been responsible for a city, I think about it differently today, but what I don’t view as different is the importance of restoring power to workers and citizens. When I say power, I mean both political power and wealth, which becomes both economic and political power at the expense of those who have concentrated it too much in today’s world. NF: How would you double unionization?"
399,"So part of it has to do with who can organize. Making it possible, for example, for gig workers to organize, as I’ve called for. Making it possible for there to be more scope for multi-employer bargaining. If you are one of those fast-food workers and you’re in a McDonald’s and there’s an Arby’s across the street, you should be able to team up."
400,"Part of it is how you can unionize. We have penalties for company interference in union elections, but the penalties are so weak that even when they are imposed by what I view as a much-weakened enforcement structure — both in terms of the Department of Labor and N.L.R.B. — even when they are imposed, they’re not really enough to change behavior. Which is why I’ve specified the need for fines in the adequate range of the multimillions that would actually make it a different calculation for companies to make it difficult to unionize and we need an end to right-to-work. Right-to-work is a restriction. It’s talked about differently in conservative political language, but it is a restriction on the ability of employers and employees to negotiate, and I would remove it."
401,"The Times editorial board weighed in on the importance of centering labor issues in the 2020 campaign, particularly ideas like sectoral bargaining and prohibiting “right to work” laws, which allow workers in union workplaces to refuse union membership."
402,"KK: Sorry, I don’t mean to interrupt, but I want to get back to South Bend for a minute. Rape, robbery, and assaults are all crimes that are at much higher rates in South Bend than they are for example in New York City or in Indiana versus New York. Why haven’t you been able to do much about those types of crimes?"
403,"Since 2012, Mr. Buttigieg’s first year in office, South Bend has averaged 5,890 reported serious crimes a year, down from an average of 6,845 in the three years prior. According to The South Bend Tribune, burglaries declined under his administration, but aggravated assaults increased."
404,"Well, I’ll tell you what we have done. We have group violence intervention that has been able to deal with gang and group violence and in particular gun violence in our city, hasn’t ended it. We’ve had some terrible years, but my first year we had 18 homicides, I believe, and we have been able to see a shift in that."
405,"The South Bend Group Violence Intervention strategy was introduced to the city in 2013 with the aim of curbing gun violence. The strategy, developed by David Kennedy at John Jay College, relies on direct communication with people most likely to commit violence."
406,"Of course, it’s different from New York. The per capita personal income in my city has finally gone above $20,000. We have poverty rates similar to Baltimore’s, but in many of these categories, crime rates there are different. Now having said that, I should also mention that you brought up at least two categories of crime, rape and aggravated assault, where reporting has changed. And it is my fervent hope without coming over and telling you what to do that when folks report on in particular data that is compiled in the F.B.I.’s uniform crime database, U.C.R. database, that attention is paid to the language warning about why it is not a good idea to compare between the different jurisdictions due to reporting differences and also some of the pitfalls of reporting over the years when some of the standards changed."
407,The poverty rate in South Bend is estimated at 25.4 percent. The poverty rate in Baltimore is estimated at 23.8 percent.
408,"NF: Haven’t reporting standards had been changed for other jurisdictions, too? Say again?"
410,"NF: Haven’t the reporting standards for aggravated assault changed for other jurisdictions, too?"
411,"Yes and no. So what happened with rape was a nationwide change in the U.C.R. reporting standards and so you can even break out what is called legacy rate and the new standard. In the case of aggravated assault, I know of changes that happened that led to more reporting of it in my jurisdiction. I don’t know how much that’s part of moves that have been made in other police departments."
412,"In 2012, the attorney general announced a new and more expansive definition of rape, a victory for survivors and advocates. The definition is available on the Department of Justice’s website here."
413,NF: How much of the crime increase do you think might be due to the bad relationship between the police and the black community?
414,"I believe police officers by and large get up in the morning and do their job no matter what’s happening in politics. I do think that there is a cost to reductions in police legitimacy that come about, especially when there are cases of abuses both from around the country and what happens in any local area."
415,"What we’re seeing a lot are cycles of gun violence, assault too, but especially with gun violence where you have a family, someone is attacked or killed. The family weighs whether to take that to the police or to handle that in a way that leads to more violence and so the less comfort there is reaching out to the police, the more likely it is that there will be contagion between one violent act and another. That’s actually even more true as you get out of the ones that we’ve been better able to get a grasp on through our group violence intervention strategy where it’s connected to, whether it’s a formal gang or what’s called a group, it can often be comparatively easier to map and enforce on the associations that lead to that violence than when you have looser associations and sometimes families."
416,NF: You mentioned poverty. You’ve done in a lot in the downtown area of South Bend. In the poor neighborhoods you’ve knocked down a lot of buildings and some have said you’ve not done enough for housing there to replace that and that there are sort of two South Bends. Is that a fair criticism?
417,"KK: I want to be respectful of the mayor’s time, so after this maybe we can ask you one last question and then we’ll let you go. Is that O.K?"
418,"Sure, yeah. So our effort on vacant and abandoned houses was very much about directing dollars for improvement in low-income and predominantly minority neighborhoods. Because the No. 1 thing I heard knocking on doors in those neighborhoods from voters and residents when I was a candidate was why has there been a collapsing house next door to me for 12 years? Often they didn’t know or necessarily care that the city did not own that property, just because it was vacant and abandoned. Often we didn’t even know who did own it because in our housing market, again ——"
419,"I know this doesn’t always compute in New York, but you can get a pretty good house on the west side of South Bend for 25 thousand bucks. So when it falls, it’s in bad shape and it falls to eight or nine thousand bucks. Someone who just owns this as a line on a spreadsheet anyway, and they’re not even from in town, just walks away. They don’t even bother selling it or disposing of it, or they cleverly hide who owns it. Anyway, my point is we directed dollars to remove the houses that couldn’t be saved and to improve the houses that could precisely because of the importance of supporting low-income neighborhoods."
420,"In 2017, the median property value of a house in South Bend was $81,100, according to Data USA. Nationally that figure is closer to $217,600."
421,"So while we did a lot of work in our downtown for sure, and I’m proud of the fact that a downtown that used to be characterized as dead or dying is growing. It’s equally important to me, if not more so, that we’ve created opportunity for folks around the city and that we’ve invested directly in neighborhoods. We’ve also invested directly in home repair, knowing that there’s not only a moral and economic empowerment rationale for keeping people in their home, but frankly it’s also a public safety rationale."
422,"There are a lot of folks in these neighborhoods who are not afraid of the police or don’t respect the police, but they respect Grandma. And I want Grandma to be able to afford to own her home, stay there and be on her porch, as part of what keeps the fabric of the neighborhood intact and makes it safer. So there have been justified critiques that we may have used code enforcement as a blunt instrument in some cases and listening to neighborhood feedback improve that over time, but it’s very important to me that it’d be understood that our effort to direct dollars, whether it was for demolishing collapsing structures or for enhancing ones that could be saved, was very much about supporting low-income residents. KK: Brent, you want to finish?"
424,BS: Something we ask everybody: What is it that you are most likely to fail at as president? Wow. BS: And that’s the same expression we get. Well —— MC: Don’t cop out on this.
429,"I know. I’m tempted to go with a condiment reference, but I’m going to behave. Well, let me say this. First of all, there are some problems you can solve and then there’s some problems you can manage and a lot of the most important problems we face, both internationally and domestically, will be managed, improved, but we have to face that one presidential or two presidential terms won’t be enough to solve them."
430,"If I’m being more specific about something that I don’t think I will win, I would say social media. I view myself as a digital native. I spend less and less, but a fair amount of time, on social media. People in my generation have become preposterously wealthy creating it, but we have not yet got a handle on it. The one thing I am learning is just how much daylight there is between what has currency on social media and what I’m getting asked about when I’m on the ground, and I would not be surprised if it continues to be the case that doing what I view to be the right thing as president is not just politically costly in general but may cost me the hearts and minds of those who are disproportionately represented online."
431,"KK: Wait. So, your answer is you’re going to get canceled on Twitter? I just might get canceled. KK: All right. Thank you very much. Thank you."
