,text
278,"Oh, I love this question. So I think that real enforcement looks like having the resources to do it. And there is just no way right now that our F.T.C. and the antitrust division of the Justice Department is going to be as sophisticated as these — what are already trillion-dollar companies. So that is why, that’s this first fundamental thing, is that I’ve been pushing for more resources, so they could do it. By charging an extra fee on mega-mergers. I got Senator Grassley to actually do this bill and, as president, I would completely get this done because it’s an outrage. "
279,"Senator Klobuchar and Senator Chuck Grassley’s Merger Filing Fee Modernization Act, introduced in June, would update the fees paid when filing for a merger, in part to raise revenue for antitrust authorities."
280,"What does antitrust enforcement look like or taking on big companies look like? Probably best example in the last few decades is AT&T;, and that is a long time ago. But there, the Justice Department through a Democrat and Republican president took it on. Long distance rates went up, the companies were broken up. So what does it look like now? It means looking backward at some of the deals like, say, Facebook, Instagram, that I just used as an example. It is what has been going on in online travel, which is a travesty. You think you’re getting all these deals on all these different sites. They’re owned by two companies, 90 percent of them."
281,"Senator Klobuchar reintroduced legislation last year that aimed to modernize antitrust enforcement, including through mechanisms to better assess the impact of merger settlements."
282,"It is then, as you move forward, changing the standard for mergers. So I lead that bill in addition to the resource bill, which would be to change the standard, as maybe you looked at it, for mega-mergers and changing that so the companies would actually have to show that their merger would not hurt competition. That is not a crazy idea. And also looking at all mergers and changing the standard from substantially to materially affect competition. "
283,I think that this consolidation issue is the most underrated discussed issue of our time. We are entering another Gilded Age. It is hurting consumer pricing. It is certainly hurting entrepreneurship and we’re starting to see some inkling from some of the new Republicans that they’re interested in it. And I think the time is now to move.
284,CW: Can the F.T.C. ever do it or are they just too outdated?
285,"The F.T.C.? Yes. I favor — Mike Lee, who’s my counterpart on the antitrust subcommittee, is sort of obsessed with his dual — I don’t want to go into the dual mandate of the Federal Reserve, but you know they’re right about this thing. And I think they were able to work it out. They’re able to work it out right now — the review they’re doing of tech between the chairman of the F.T.C. and the — and this is during the Trump administration — they’re at least reviewing this. My major focus is that both agencies are functioning. They just have to be able to work together to divide — their jurisdiction, but both have to be highly functioning. KK: So —"
287,"And this is beyond tech, you understand? This is pharma. It’s one of the reasons we’re not seeing this. And I think it’s actually one of the most exciting things to work on. And you can make the case to the public that this is about capitalism, entrepreneurship and it cannot work if all the power is in certain companies’s hands. "
288,Alex Kingsbury: I want to ask you about Afghanistan. Did you see The Washington Post story yesterday that showed that for decades civilian and military leaders have been lying to the American public? Yes. It’s an outrage. AKingsbury: What did you make of that story?
291,So I didn’t know everything in that story. We’ll start with that. But I have said in this campaign very clearly that I think we need to bring our troops out of Afghanistan. Those that are being deployed now were not even born when this started. And so the answer is to have a president that doesn’t just talk the talk or say it when he decides he needs a distraction in the news and say he’s going to invite the Taliban to Camp David and then never follow through on the negotiations. 
292,"Senator Klobuchar largely agrees with the other Democratic candidates that it is time to bring home troops from Afghanistan, but unlike some others, she has previously signaled that she would be comfortable leaving some military footprint in the region. "
293,"Or as he did two weeks ago, [when he] announced that he wanted to — he was jump-starting these negotiations right now and then you find out neither the Ghani administration or the Taliban even knew he was going to say it. "
294,"So what I would do, if it is not done yet, and I hope for our country it is, that there is some kind of an agreement even before I could be the president. But you want to have an agreement that as much as possible keeps the democratic reforms in place in Afghanistan, that respects the progress that’s been made on women’s rights and civil rights. You want to have an agreement, unlike what Trump usually does, where we’re working with our allies and have an agreement that works. I’m just anticipating what your questions may be. Do you leave some troops, do you leave some — well it is The New York Times, you follow up — troops behind and you could have troops there for counterintelligence and training and things like that. But the whole idea is to bring the troops home."
295,"AKingsbury: So this war’s been going on for a long time. And I’m wondering if you think that Congress has done an adequate job of overseeing it? If they — No. No, I have been frustrated — "
297,"AKingsbury: The public has been lied to repeatedly. Yeah, I have been — AKingsbury: Someone’s to blame for this."
300,Yeah. And I have been frustrated in general with our role in foreign relations. I am in the Tim Kaine camp here and Angus King and a number of others of us that believe you should have an authorization of military force if you’re going to continue. And that we need to revisit that with some of these engagements. 
301,"Obviously there are engagements that would not require that, but that when you’re going to have any kind of — when Trump started talking about sending the ships over to Iran and those kinds of things, I was outspoken on that. I think you would need that. But I think overall it is time to bring our troops home from Afghanistan. You’d also save, I think, it’s a lot of money, that could be used for many other things."
302,"In June, Senator Klobuchar slammed President Trump for seemingly being “ten minutes” and “one tweet” away from war."
303,"Serge Schmemann: Senator, can I ask you about China? It’s $300 billion."
305,SS: About China. The Chinese have been repressing fairly ruthlessly.  With the Uighurs.
307,SS: The Uighurs and other Muslim minorities. Can or should the United States take action on their behalf?
308,"I think the United States should be standing up much taller on this front, both with Hong Kong, and you see Congress acted on that front with authorizing some sanctions and passing a law which the Trump administration grudgingly signed. But I think when it comes to the Uighurs, the stories that your newspaper uncovered of kids that are off in college and then they come home and there is no family, there’s no parents, and they’re off in what appears to be some kind of modern day camps where they have been sent. And it’s outrageous. And it, unlike some of these things, it seems like something you could really work with your allies — again, not alone — to push a resolution and get those people home. It’s a human rights debacle and a crisis and we should be elevating it on the international stage. "
309,"JD: Can I follow up on that? How big a crisis do you think Hong Kong is and if early in your presidency, China were to flood Hong Kong streets — China would have? "
311,"JD: To flood Hong Kong streets with troops and crack down violently, what do you think you would do? "
312,"Well, first of all, again, standing taller and working with our allies I think would be key. If you remember how this all started, it was when Carrie Lam wanted to get a new law that would have allowed the extradition of political prisoners, well all prisoners but including political prisoners. And that’s what sparked this. She has since backed down from that, but it just shows that this spark, this protest — and you’ve got to allow for these protests and you’ve got to push on civil liberties for people. But again, I think the best way is to stand with allies, something this president has refused to do, so many times. Any time there’s a choice in a moment where he can choose, he stands with dictators over allies, or tyrants over innocents. He gets us out of these international agreements, and I’m going to give a speech on this at the Foreign Relations Council tomorrow about some of my ideas about reasserting American leadership, rejoining these international agreements. And basically —"
313,"Senator Klobuchar has said that “in economic terms,” China is America’s top national security threat. She has favored strong trade measures, but criticized President Trump’s trade war with China and noted that it has hurt Midwestern farmers. KK: Since you brought up allies — Go ahead."
316,KK: Do you feel comfortable with the United States having nuclear weapons in Southern Turkey at this point given Erdogan’s behavior?
317,"It’s one of the reasons that — I was asked this and maybe it was when you guys were doing — no, it was the debate before that. Why I think that we should not push Turkey out of NATO right now, but instead be pushing them. I strongly disagreed with the president’s decision to withdraw the 150 troops from Syria on the border. And everything that has happened after that is really actually quite predictable. Including the initial slaughter of the Kurds, who’ve stood with us, who I met with a number of other senators, including Kirsten and Lindsey, who we’d promised all these things too. And then when they’ve fought on our side and lost like 11,000 people, we don’t stand up for them. So I think that we would want to still keep those strategic nuclear weapons there, but it’s all the more reason that we want to keep pushing Turkey and working with Turkey, but at the same time, I don’t think we want to give up that foothold right there."
318,"During the October Democratic debate, Senator Klobuchar was the first to raise Mr. Trump’s decision to abandon the Kurds, asking in response to a question on impeachment: “Leaving the Kurds for slaughter, how that makes America great again?”"
319,KK: And President Trump has made several unilateral moves in relations to Israel. Things like moving the American Embassy to Jerusalem. If you took over would you reverse them as president?
320,"O.K. And just one more thing on nuclear because I know we’re doing around the world in, how many? Two hours or something?  KK: Really 20 minutes."
322,"Then I’ll get to Israel. I brought this up a few times. The Russian nuclear agreements are very, very important, and he precipitously got us out of one in the last year, which he shouldn’t have done. And now the New Start one will be coming up in the first few months of a new president’s term. Putin has recently made some statements on that, but I think that would be a high priority for me for negotiations. "
323,"For Israel: I am a strong supporter of Israel. I still see it as our beacon of democracy in the Mideast. But I have been horrified by some of the things that Trump has done, which has eroded support for Israel in the United States and I think has lessened their security position. I would not reverse the embassy change, but I do think that some of the things that he did recently when the administration said that the settlements were not against international law. That is in violation of longstanding American policy. "
324,"And if we truly want to build support for this democracy, then we have to restart these negotiations for a two-state solution, which I would do. When I went to Israel with a number of senators, I went only — it was just me and one other senator that did this — and met with the Palestinians. I think that their economic future is important, and I would push for a two-state solution."
325,"I will say that I also have voted for, see my record, for funding for Israel security. I still think that they are in a really tough neighborhood in a really dangerous position. And made worse by what Trump just did with Syria because now Iran has a foothold there. "
326,"Senator Klobuchar has criticized the Trump administration’s policies on the settlements, but she previously declined to say whether she would reverse Mr. Trump’s decision on recognizing Israeli sovereignty over the Golan Heights and she said she would not reverse the decision to move the American Embassy to Jerusalem. However she said the embassy decision “would have been better if that was done as part of a negotiation for a two-state solution. I think it’s unfortunate it was done the way it was done but I wouldn’t reverse it.” Asked by The Times whether Israel meets international standards for human rights, she said “yes.”"
327,"And so one of the things that I see as this really high-stakes opportunity for a new president is to bring in American support again in a big way for Israel. And you do that by stopping these Mitch McConnell divisive votes, making it a wedge issue, trying to play politics instead of looking at what the challenges are ahead. I think that we need to emphasize Israel’s historic support for women’s rights, working on climate change, all of these things that have been lost because of Trump’s continual effort to use this as a partisan pawn. Maybe the worst moment of which was when he tried to — when he pushed the prime minister, who’s been all a part of this as well, to stop two members of Congress from visiting."
328,"KK: So we have about 15 minutes left. I want Binya to be able to ask you at least one economic question, one health care question, but I do actually want to go back to something you just said, to follow up. Why wouldn’t you move the embassy back?"
329,"Because I’ve always supported having the embassy there. KK: O.K. Binya, do you want to jump in?"
331,"Binyamin Appelbaum: Yeah. You’ve described an infrastructure bill as your top fiscal priority, and you said that you would pay for it by raising corporate taxes. Why not just pay for it without raising corporate taxes? Why make it contingent on a tax increase? What’s to worry about borrowing at a time of low interest rates?"
332,"Sure. I am really worried about our debt. And maybe right now the interest rates are low, we don’t know if that changes. But actually my infrastructure plan does have a lot of bonding and other things that would be benefited by what we’ve just talked about. So just to go over my plan: It is taking the corporate tax rate from 21 to 25. I’d actually bring it up to 28 and use $100 billion of that for the child care plan we just talked about, and work family leave. And $200 billion of it to start a debt reduction fund because I think we do have to start paying down on this, or it’s going to be on all of your kids’ and grandkids’ shoulders."
333,"Senator Klobuchar estimates that by taking the corporate tax rate to 25 percent, her administration could raise $400 billion. Her proposal is less aggressive than those of Mayor Buttigieg and Senators Sanders and Warren, who propose 35 percent, and Mr. Biden, who proposes 28 percent."
334,"So how mine is paid for, which I think it is very important right now when you have a president that’s treating people like poker chips in one of his bankrupt casinos, who just doesn’t care at all about what he does to this country, that when a Democratic presidential candidate is up there debating him on the stage, that they are able to show how they’re going to pay for things. "
335,"In this case, yes, $400 billion from that tax rate change, $150 billion from going back to international taxation, like it was during the Obama administration. The new change has created all kinds of bad things. The Infrastructure Financing Authority, which would allow matching from state and other things. The Buy America Bonds. Those last two, one is a Hoeven-Wyden proposal and the other one is Blunt-Warner. And like I said, this may be like nerdfest here, but knowing where those numbers are and how you’re actually going to put this together as a president, makes all the difference between getting it done. The difference between a plan and a pipe dream. So that’s how I would pay for it. BA: Different economic issue. You talked about —"
337,"And I could give you guys a list of how we pay for everything. It’s very detailed, including my health care plan."
338,"BA: So you talked at the top about the importance of raising the wages of workers like home health care workers. The measures you described would improve the quality of their benefits package. You mentioned raising the minimum wage. Most of them already make more than that, although not much more. What would you do specifically to increase the wages of home health care?"
339,"Mm-hmm. Well, first of all, I would make it easier for them to organize. And that means passing the PRO-Act, which is a bill that’s there right now, and as president I’d be leading on it. Because I truly believe, as a granddaughter of a union iron ore miner and the daughter of a union teacher and a daughter of a union newspaper man, that I wouldn’t be sitting here at the end of this long table if it wasn’t for unions. And that this kind of organizing right now is actually key to a lot of the futures for these workers. You can see it in the numbers in how unions are doing — you can see it in growing public support for unions, which is at 64 percent. So what I would do -— BA: The union- Go ahead."
342,"BA: The union movement, if I may. The union movement has described sectoral bargaining as one of its basic demands during this election. You’ve not endorsed that idea; many of your opponents have. What is your objections to sectoral bargaining?"
343,"Well, I would look at doing it. I’d be supportive of it. It’s not really a problem for me. Mostly what I want to see happen is that — BA: Sorry. You’re in favor of it or you’re not?"
345,"No, I am in favor of it. I just want to talk about what I think we need to do in addition to that."
346,"Senators Sanders and Warren have released plans endorsing the concept of sectoral bargaining, in which unions bargain at the level of sectors, like the fast food industry, rather than with individual companies. Senator Klobuchar’s labor platform is much vaguer than most of her opponents’, though she has often touted her credentials as the child of union members. BA: O.K."
348,"And that is allowing our — putting in a wraparound safety net of things for people in this country. Because it is wages, but it’s not just wages. And not everyone’s going to be in a union even though I want to make it easier to get in a union. So what do you do? You pass this national child care program. The one that I favor says that anyone at over 150 percent median income, your income, not more than 7 percent of it should be spent on child care."
349,"If you do that, you’re going to help a lot of these people who, while they may be making a decent wage, they can’t afford to go to work because they have no place to bring their kids and you want them to be in the work force. I would support, as we talked about, the retirement accounts and all kinds of things that could actually be done on a federal level that would create the kind of help that people need. But yes, I think that unions are a big part of this solution."
350,KK: So let’s end there. Let’s turn to health care. Maybe one question.
351,"Jeneen Interlandi: Sure. You’ve laid out a $100 billion plan to address the opioid crisis, mental illness, suicide prevention. It was exciting because it’s stuff that doesn’t get a lot of attention. Can you talk about, with respect to paying for that, one of the things you’ve called for is a master opioid settlement. Can you talk about how you would ensure that that money gets put to the right use? So with the global tobacco settlement, for example, we saw a lot of the money got diverted to shoring up state budgets. How would you prevent that from happening?"
352,"Senator Klobuchar made anti-addiction plans an early focus of her campaign, both because of her family experience with addiction and, she said, because of the number of voters she has met who struggle with it. Senator Klobuchar’s “master settlement agreement” on opioids would essentially mean one large settlement with the government and funds going to states to fund treatment and social services, rather than piecemeal settlements with pharmaceutical companies and distributors."
353,"Yes, I think you just have to cross the T’s, dot the I’s, have a really clear directive and have a president that maybe has worked in law for 14 years would be a helpful thing. Because I know exactly what you’re talking about with the tobacco settlement. How I paid for the $100 billion was the $18 billion on closing the hedge fund loophole was. It was 14. It’s gone up to 18, the score on it. Fourteen billion from this master settlement, which is for opioids. But there’s no reason you couldn’t use it — JI: Which hasn’t been initiated yet, right?"
355,"No, but if you’re the president and these lawsuits are still going on, and you direct your Justice Department to make this a major priority, and there’s so much abuse and there is record evidence of business people with these pharma companies say, oh, keep pumping them out like Doritos. And giving them cruises for incentives. I mean it’s an outrageous situation and it’s — JI: So you would prioritize?"
357,"Right. So this $40 billion from that, then the $40 billion from a 2 cents per milligram fee on opioids, which the governor here did, I think, in New York. But you do that and then you’ve got — anyway, I’ve laid out the $100 billion, and I just think you have to make this a big priority. There is bipartisan support for this. Senator Portman and I, and at the time, Kelly Ayotte and Sheldon Whitehouse, led the initial opioid blueprint bill. And I’ve done a lot of work in this area. My state’s the home of Hazelden Betty Ford, so I know what —"
358,"The Hazelden Betty Ford Foundation is America’s largest nonprofit addiction treatment center, created in 2013 from the merger of the Betty Ford Center (named for the former first lady) and the Hazelden Foundation. Its headquarters are in Center City, Minn."
359,JI: Just a quick follow-up on that. Let’s say you get the money. How do you decide which programs to fund? There’s been a lot of malfeasance with respect to addiction.
360,"I am pretty obsessed with this. I’ve tried to figure out, for instance, Suboxone, and is it really working? This is the drug that you give people to get them off opioids."
361,"JI: That’s pretty much standard of care now, right?"
362,"It is. It is. And part of it was developed, actually, these two doctors in an emergency room in Minnesota who were young and they were on call — she’s getting impatient with me. KK: Sorry. [LAUGHTER]"
364,"But they were on call, and they couldn’t figure out why people were getting opioids. They went back and looked at all the records and figured out that half the people had no reason to have opioids, and that half their town, that’s an exaggeration, was addicted. They actually developed this treatment method because they didn’t really have the facilities to do it from Little Falls, Minn. So it is a good thing, and it helps a lot, but there may be other treatments that we should be doing. And there’s one other thing I want to stress here: it’s that meth, crack cocaine, these other drugs, especially crack cocaine, is still a big addiction in communities of color. Alcoholism is still there. So I think it’s really important that the master settlement be used for all forms of addiction. Many of these treatment places, they are not opioid-only, and you’re really ripping off certain parts of the country if you don’t also include them in the treatment. And then I, of course, include mental health because it’s the only way we’re going to get the funding to help with mental health, when we’ve had a 30 percent increase in suicides in 15 years. O.K. Yes."
365,"In 1998, big tobacco companies agreed to a master settlement agreement with 46 states, which forced the companies to pay tens of billions upfront as well as additional annual installments. A master settlement with opioid companies could help fill a major gap in treatment funding — right now only 10 percent of people with drug use disorders receive the care they need."
366,"KK: We have one final question for you. I’m going to turn to my colleague, Brent. O.K. BS: What would you fail at as President?"
369,"[LAUGHING] I like to go out on a limb on a lot of things, but I can’t predict that. I can’t predict what I’ll fail at because I am an optimistic — BS: But you know yourself. You know yourself."
371,"O.K. I would fail at not getting enough sleep, but you don’t want to have that to be too intense or it’ll affect your performance. I would fail at probably not balancing everything I need to balance with my family, which I try my best on. I even got my daughter’s Christmas list to my in-laws today. I would — I don’t know because you don’t know what’s in front of you, but what I do know is that you learn a lot when you’ve had the experiences I have. Fourteen years in the private sector, and then eight years managing as a local official, managing an office of a bunch of lawyers, and doing a good job on it, I will tell you. Then, going to the U.S. Senate, and being there through three different presidents, being there through the economic crisis. "
372,Senator Klobuchar worked for more than a decade as an attorney in private practice. She then became the lead prosecutor in Minnesota’s most urban county.
373,"One of the last things we did on a bipartisan basis that was hard to do that we did was TARP, which was the right thing to do at that moment. Getting the stimulus, Affordable Care Act, dealing with international treaties and international crises, dealing with the assault from the Trump administration on the judiciary. I have this broad experience that I think helps you deal with whatever comes your way, and repeatedly, when I have been in charge of things, whether alone back there in Minnesota or as part of a group, I have shown what I think is a really important quality right now, which is grace under pressure. "
374,The Troubled Asset Relief Program (TARP) was authorized by Congress in 2008 to keep the banks operating during the financial crisis.
375,"I have shown that I can build the trust of people, no matter what political party they’re in. At some point I think, given that I don’t have $31 million for an ad buy right now, but I am rising in the polls in Iowa and some in New Hampshire, I feel like saying, maybe people should just get job references from the five million people in my state."
376,"This is a dig at Senator Klobuchar’s billionaire rivals, particularly Mayor Michael Bloomberg, who has spent $100 million on ads in his first month in the race."
377,"They won’t all have voted for me, but they at least know that I am a hard worker, that I have people’s back, that I do the right thing. I think that what you succeed in is much more important right now when we have a president that has failed us so many times to stress the optimistic economic agenda, to stand your ground when you must. And as I run against someone like him, to ignore him when you can but to make clear that when he does really bad things that you call him on it, which I’ve done my entire time in the Senate."
378,"And yes, to even use some humor against this guy, because what he does is absurd. I think that’s how you beat him, but I think how you beat him is going to directly affect how we govern. Because if you just eek by a victory at four in the morning with one state, we’re not going to be able to take on these big challenges we just spent all this time talking about. We are not. And if you are someone that comes in that’s dividing people, we are not going to be able to govern and bring consensus back in this country. These ideas I’ve laid out, I believe they’re bold ideas, and we cannot afford to fail. Failure is not an option."
379,"Here Senator Klobuchar highlights two qualities that she has touted as her campaign assets. She’s won her elections by landslide margins — a whopping 26 points over her Republican opponent in 2018, including in 43 counties that Donald Trump won in 2016. She’s also known for her retail politics and humor, as an amateur stand-up comedian. KK: All right. BS: Leave it there. KK: Yeah. Great. Thank you. O.K. BS: Thank you. Thank you. MC: All right. BS: Isn’t Minnesota nice? What? BS: Isn’t Minnesota nice? Minnesota? Yeah, but you seem cynical about it. BS: No."
392,"No, Minnesota nice. Both … First of all, Minnesota and Hawaii have been voted the happiest states, and it’s kind of true. If you go to counters, people are nice to you, and I think that it is just how you treat other people. I have found it, going around, there is some reality to it."
393,"It is also, we’re not perfect. We’ve got a lot of racial divides and other things, but how we’ve treated our refugee and immigrant population, that’s Minnesota nice. We’ve welcomed them in. We have Happy Ramadan signs in front of the synagogues and the Catholic churches. I think that’s part of it, too. It’s just how you treat people. BS: Thank you for clarifying that for me."
