,text
335,"Last year, Senator Sanders introduced a bill named — not subtly — Stop Bad Employers by Zeroing Out Subsidies (Stop BEZOS), targeting large companies like Amazon for underpaying workers. In 2019 he suggested that The Washington Post’s coverage of his campaign was influenced by Jeff Bezos, owner of the paper and of Amazon. This is a technique of the Trump administration as well."
336,"CW: How is your plan for reining in big tech different than Senator Warren’s? It seems like you’ve sort of said that you agree with a lot of that, but how are you going to differentiate yourself on that?"
337,"Look, all I can tell you is that, and I don’t have the numbers in my head right now, but Amazon — what do they control? Fifty percent of the internet economy. Is that what it is?"
338,"Amazon had net sales of more than $232 billion in 2018. While researchers predicted that Amazon would capture 49 percent of United States online sales in 2018, more recent reports have put that number closer to 38 percent. MG: That’s about right."
340,"CW: Well, it depends what you’re looking at. Through Amazon Web Services, you have a large amount of internet companies route their traffic to them. I mean, it’s massive."
341,"You have Facebook and Twitter, Google, enormous amount of the advertising that is done online. These are very, very serious problems. And I think one of the things where as a nation — and this is tough stuff. I’ll be the first to admit it, but we have been derelict in that we have antitrust legislation that has not been enforced by Republican or Democratic administrations, and I intend to do that. And it is not just the big tech companies. It is Wall Street, where you have six companies that have assets equivalent to half of the G.D.P. in this country, and many of them are bigger today than they were before we bailed them out. It is agribusiness where you’re seeing massive mergers to make it very difficult for family farmers to survive. So we’re looking at an economy where in sector after sector — and media — where you have a small number of media conglomerates, and I think we have to take a look at antitrust legislation to bring more competition to the market."
342,"BA: Senator, the federal government currently applies a fairly simple standard in antitrust cases. If it’s good for consumers, it’s good. If it’s bad for consumers, it’s bad. You seem to be suggesting that’s not broad enough. How specifically would you define a new antitrust standard? What should be the measure for deciding that a corporation is causing harm?"
343,"When you have six financial institutions in this country having assets of over $10 trillion, when we were forced to bail them out because their illegal behavior nearly destroyed the economy in 2008, I think we should break them up. When you have Amazon controlling 50 percent, or whatever it is, of online business, yeah, I think we should be breaking them up. So I can’t give you a formula here. I’m not sitting around the table with antitrust lawyers."
344,"But I think right now we have a very serious problem in terms of concentration of ownership in industry after industry, not just big tech, but in many other industries as well. So if you’re telling me that if there’s one company out there or two companies that are providing low prices to consumers that that’s good enough, I don’t accept that. I truly do not accept that."
345,BA: But this sounds like “I know it when I see it.”
346,“I know it when I see it” was first memorably used by Justice Potter Stewart in reference to pornography in the 1964 Supreme Court case Jacobellis v. Ohio.
347,"No. It sounds like small businesses are not going to be able to compete. It sounds like low prices are not the only criteria for what we want in a society. You may be producing products at a low price and destroying the environment. You could make an argument that the fossil fuel industry — you fill up your gas tank, prices have been fairly stable in recent years, pretty good deal, right? Got a good fossil fuel industry. Oh, there’s a slight problem, they’re destroying the planet. Walmart is — go into Walmart, I guess you can get prices that are pretty reasonable, but they’re paying their workers starvation wages, and as taxpayers we are bailing them out because workers have to go on Medicaid and food stamps that I have to pay for and you have to pay for. That’s owned by the wealthiest family in the country. So no, the criteria for me is not just low wages by any means. You got to look at the broad impact of what that concentration of ownership means for the industry as well."
348,"BA: Senator, for many Americans, large public housing projects are sort of the emblem of the failure of government to provide services. People think of them as terrible places. You’ve suggested that new public housing construction would be part of your approach to increasing affordable housing."
349,"The editorial board has written on the derelict state of many public housing projects, especially in New York; a federal monitor has reported widespread problems in city projects including rats, cockroaches and lead paint. The board has also criticized the Trump administration’s vague plans on tackling the housing crisis.  Yes. BA: Why would it work better this time around?"
352,"Well, we’re not going to build these huge units that we’ve seen in Chicago where you’re segregating poor people by income and race. That public housing has got to be decentralized. But let me just be clear here, one of the issues that I learned — you know, when you run around the country, you actually learn something. And there is a major, major, major housing crisis in this country. That’s the fact. "
353,"And it is not just “affordable housing” of which there is a crisis, because 18 million people are paying half of their income for housing. It is not just gentrification, which is driving housing costs up, which we have to deal with. It is the fact that you got a half a million people tonight who are going to be sleeping out on the street or in emergency shelters. You know why? Because we have not built low-income housing. That’s why. That’s the simple truth. So do you want to build segregated housing? No. Do you want to build low-income housing so that every American, regardless of the income of the family has a place to live in safety? You damn well do. I do."
354,"Senator Sanders’s Housing for All plan would impose a national cap on annual rent increases, which some argue would reduce incentives for developers to provide new housing."
355,"KK: But the United States has had public housing for decades, most of which has fallen into disrepair. How would your plan be different? How would you ——"
356,"Well, among other things, why has it fallen into disrepair? Because nobody was putting in money. Here in your city, I talked to [Mayor Bill] de Blasio, I think, what is it? Some huge amount of money, $15 billion in backlog. MG: Seventeen billion. Seventeen? Who’s counting? MG: I’m counting. [LAUGHTER]"
360,"Good, somebody’s counting. All right. Why is that? Because you build a housing and then we do not maintain the housing. Now I introduced, by the way, just a month ago or so, with one of my favorite members of Congress, Alexandria Ocasio-Cortez, legislation just to deal with this. And it’s not just building new affordable and low-income housing, it is to repair that housing, and not only make it livable."
361," I’ve been around with members of the City Council here to projects where elevators are broken, old people can’t leave their house, rats, vermin are in the house. We’ve got to repair those homes. But when we repair them, we also want to make them energy-efficient. We also want to provide sustainable energy to them. We also want to create a system where the tenants have more impact over the decision-making than they currently have. "
362,"So look, we have a major housing crisis. It is a crisis that impacts low-income people severely. Everybody in this room and every American should be humiliated that we have a half a million people sleeping out on the street. That is a failure of public policy. And if somebody doesn’t have any money, I don’t know how you give them housing unless it is heavily subsidized housing. You’ve got a better idea? I’d love to hear it."
363,"But if somebody is living on $10,000 a year, or $15,000 a year, they ain’t going to pay for affordable housing. It has to be built, and I intend to build that housing. We have a housing program which would build 10 million units of housing in this country, which would put a hell of a lot of people to work. When I talk about a crumbling infrastructure, I am talking about the housing crisis in America and the need to rebuild it."
364,"KK: We’re running out of time, and I want to get to climate. Good."
366,"John Broder: Let’s talk about climate for a minute. I think we all agree in here, in this room, that it’s a crisis. It’s both a chronic crisis and an acute crisis, and you see by the growing numbers of very expensive natural disasters. The Green New Deal sets long-term goals, but what would you do in the short term? What would be the first priority? What policy would you establish right away to begin to cut emissions?"
367,"I’m not comfortable answering the first thing as opposed to the second thing. Let me just tell you. This is what I say in every speech that I give. I was criticized, not that I read The New York Times and get sensitive to criticism, but you had an article, I don’t know if you saw it, that Bernie Sanders’s idea is supported by people, but not the experts, and half of your experts ended up working for the fossil fuel industry. I know that you don’t write those articles. Look, the first thing that we have to recognize, and I’m reading a couple of books right now on this issue, is this is a major, major, major crisis. And what the scientists are now telling us is they underestimated the severity and the degree to which climate change is ravaging this world. And if you’re looking at a four degree increase centigrade in degrees in temperature by the end of the century, where we’re on track to doing it, you’re not looking at the world that you know today. You’re looking at major cities in this country and all over the world. You know all that stuff."
368,"The Times’s news gathering operation and Opinion pages have completely separate missions. In November, a Times reporter, Lisa Friedman, spoke to Sanders supporters and climate experts about Senator Sanders’s $16 trillion climate change plan. Experts including the Princeton professor Jesse Jenkins and Paul Hawken, author of “Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,” criticized the proposal’s political viability and rejection of nuclear energy. Read the article here. JB: Right, so what do we do?"
370,"You do everything humanly possible. That’s what you do. You do it and you understand that climate change is the equivalent of a major attack. If we were attacked by a country today, the president would say we’re in a state of war. Well, we are in a state of war against climate change. And instead of denying the reality like Trump does or making it worse by encouraging more fossil fuel, I will lead the world. Because what makes the problem more complicated, it’s not just an American issue, is it? It’s an issue of China and India, Brazil, and we have got to lead the world to radically transform our energy system. "
371,"So what I say, to answer your question, the most fundamental thing that we do is say to the fossil fuel industry, “Sorry, your short-term profits are not more important than the future of this planet. We’re going to phase you out as quickly as we possibly can.” That means massive investments in wind, solar, energy efficiency, transportation. It means leading the world and helping those countries move in —— John Broder: Would you rejoin the Paris accord?"
373,"Yeah, that’s nickel and dime. Let me just say this, would I rejoin the Paris agreement? Yeah. So what? That doesn’t mean anything. You got to go far, far, far beyond where the Paris agreement was. We are talking about the likelihood that your grandchildren or children may be living in an increasingly unhealthy and dangerous world, O.K.? "
374,"Paris agreement is fine. That doesn’t mean anything. The world has got to understand that we need bold and aggressive action now if we’re going to save this planet. That’s what I believe. And it’s not what I believe, this is what the scientific community is telling us. And by the way, I’ve been talking about this issue, not to the degree — I’m reading the science, and they’re telling me that they underestimated the problem. "
375,"Check my record, and I was there before a lot of other people were there. I was there demanding that the television stations start talking about climate change, meeting with the presidents of the networks, when they weren’t, or arguing that we weren’t sure about the reality of climate change. This is a severe crisis, and we have got to act in as aggressive a way as humanly possible."
376,MC: So now politics is about priorities. Sounds like this would be ——
377,This is a major priority. How could it not be a priority?
378,"MC: — if not your signature issue, at least one of the ones."
379,"I reject the signature issue. I mean, I believe that members of Congress and the American people can chew bubble gum and walk at the same time. Saving the planet, yeah, I guess that’s a signature issue."
380,"MC: I’ve seen no evidence of that, that they can chew gum and walk at the same."
381,"Well, I’m asking you to look — look, I’m not going to make you false promises. What I am saying here is I intend to do things differently than has been done in the past. And in terms of climate change, there is no choice. I was criticized by everybody in the world. I came up with a $16 trillion program, and your writer here said, “Oh, the experts don’t agree with Bernie.” You tell me the alternative. What’s the alternative to spending as much as humanly possible to save the planet? You got a better idea than I do? So we work with the scientific community. We work with the engineers. I don’t have all the answers, but all I am telling you, you tell me, what is a higher priority than saving the planet?"
382,"The bulk of Ms. Friedman’s reporting on criticism of the Green New Deal did not, in fact, focus on its cost."
383,"MC: Well, that’s what I’m asking is that going to be your highest priority? Right, but it’s not my only major priority. MC: Well, no, but ——"
386,"JW: Senator, working with the scientific communities is one thing —— Working with?"
388,"JW: Working with the scientific community is one thing, working with the Senate is another. Assuming that you were elected president and the Democrats took leadership of the Senate, they’re going to have at best 51 seats. Do you support ending the filibuster in order to pass your legislation?"
389,"Well, look, I think the Senate should function differently than now. I was in the House, you get one-vote majority, you got it. I like the idea of in the Senate, people having the opposition to stand up for — I was on the floor of the Senate, some of you may know, for eight-and-a-half hours voicing objection to a particular proposal. I think that’s O.K. But if anybody here thinks that I will not use the rules of the Senate to make sure that we will pass the legislation that needs to be passed with 51 votes. When you are the president, the vice president, your vice president, is the presiding officer, and we can do what other presidents have done, and make sure that majority rule will reign when it comes to the major issues. So I like the idea of members of the minority having the freedom to voice their objections, but we will not require 60 votes to save the planet or to pass Medicare for All, or to raise the minimum wage to a living wage, that’s for sure."
390,"Senator Sanders’s filibuster on Bush-era tax cuts in 2010 lasted eight hours and 37 minutes. Some Democratic contenders, like Senator Warren and Tom Steyer, have said they would abolish the filibuster. Senator Sanders has said he is open to changes in the filibuster, but not to its elimination."
391,"KK: Senator, we’re running out of time. We have —— I’m just getting warmed up. [LAUGHTER]"
393,"KK: Just for a couple more questions. The first of which is, if you are not the nominee, will you support whoever is the Democratic nominee? I’ve said that five million times. KK: O.K. And my colleague Brent will end."
396,"BStaples: So it may come to a point where your agenda clashes with the goal of defeating Trump. O.K. I mean, are you willing to sort of part with your agenda if it turns out that way to defeat Trump? I don’t agree with your basic assertion. BStaples: No. I think my agenda is —— BStaples: Just think a hypothetical."
401,"I think, look, I’ve been doing this thing for a few years. BStaples: So have I."
403,Brent Staples has been on the Times editorial board since 1990.
404,"I know. I think my agenda is what the American people want. I think it is precisely — you want to lose to Trump? Do politics as usual. That’s the way you lose to Trump. That’s what he wants. You rally the American people around an agenda that works for working people, you defeat him. That’s the only way that I know how to defeat him."
405,"BStaples: One last thing from me, what is it — this calls for you to be a little self-critical. What are you likely to fail at or to do poorly as president?"
406,"Talk to The New York Times. [LAUGHTER] Look, I don’t tolerate [expletive] terribly well, and I come from a different background than a lot of other people who run the country. I’m not good at backslapping. I’m not good at pleasantries. If you have your birthday, I’m not going to call you up to congratulate you, so you’ll love me and you’ll write nice things about me. That’s not what I do. Never have. I take that as a little bit of a criticism, self-criticism. I have been amazed at how many people respond to, “Happy Birthday!” “Oh Bernie, thanks so much for calling.” It works. It’s just not my style. I try to stay focused on the important issues facing working families in this country, and I fight for them."
407,"Senator Sanders played to his curmudgeonly reputation in a cameo in the 1988 film “Sweet Hearts Dance,” where he briefly appeared as himself being egged."
408,"KK: So, we’ve run out of time. Thank you very much for coming. Thank you very much."
