,text
389,"I’ve never, never once — we’ve hollered at each other, we’ve yelled at each other, but always in private. Because that’s the role. That’s one of the reasons I didn’t want to be vice president to begin with, why I said no, because I know what the role is. But he’s turned out to be a really close friend. But I’ll say things to him. He’ll ask me questions about how’d you do this, or how would you deal with that, or interpersonal relationships, or how does the Senate work, and what would you do to get this done? That’s why he asked me to be vice president, along that and foreign policy. That’s why he asked me to be on the ticket. KK: Speaking of foreign policy ——"
391,"And the answer to your profound question is that I always said to him, “Barack, all politics is personal.” It’s all personal, and international relations is personal. By that I mean, you got to figure out what the other guy or woman is, and know who they are, and for them to know who they are so you don’t have any extended expectations about what they’ll do or not do. And how they’ll respond. I know Lindsey. I think Lindsey is in a very vulnerable position. I wish — did you see when he was shaking hands with the president when he talked about Biden? He was like this. [LAUGHTER] I’m not joking. "
392,"Anyway, I don’t expect of people things that are going to cost them greatly, to keep a commitment. There used to be the case, where you got to the Senate, if I gave you my word or anybody gave your word, you could count on it. Now it’s all situational, the last 15 years. When I give my word, I give my word, and I never yield from it. If I promised you I was going to do something, even though circumstances have changed, I keep the commitment. A lot of people used to do that. A lot of people used to do that, like Teddy and a whole, whole bunch of folks, Chris Dodd and whole bunch of people. Bob Dole. But now it’s, I know I said that to you, but you know, things have changed. I didn’t realize that this is going to cost me A, B, C or D. That’s what I call situational ethics. It’s all kind of situational these days. I factor in situations as best I can. Foreign policy, sorry."
393,"KK: Yes, if you don’t mind if we move into foreign policy? Sure, no."
395,KK: Do you feel comfortable with the United States still having nuclear weapons in Turkey given Erdogan’s behavior?
396,The United States has about 50 nuclear weapons based in Turkey. This began to stir public debate after Turkey’s offensive into Syria in October.
397,"The answer is my comfort level is diminished a great deal. I’ve spent a lot of time with Erdogan. More than anybody in our administration did because Erdogan concluded that he’d only talk to me because he thought I wasn’t anti-Islam. Remember when I made that speech to NATO saying, when he got elected, “You had to reach out. This is an opportunity to bring another Muslim country.” And you knew why they were acting the way they did in other countries in Europe, to not reach out at all for the first election. We have had —"
398,"Mr. Biden had to offer President Recep Tayyip Erdogan an official apology in 2014 after remarks he made suggesting Turkey played a role in enabling the rise of ISIS, prompting diplomatic tensions. KK: You mean because of anti-Muslim bias?"
400,"Yeah. I’ve spent a lot of time with him. He is an autocrat. He’s the president of Turkey and a lot more. What I think we should be doing is taking a very different approach to him now, making it clear that we support opposition leadership. Making it clear that we are in a position where we have a way which was working for a while to integrate the Kurdish population who wanted to participate in the process in their parliament, etc. Because we have to speak out about what we in fact think is wrong. He has to pay a price. He has to pay a price for whether or not we’re going to continue to sell certain weapons to him. In fact, if he has the air defense system that they’re flying F-15s through to see how they can try to figure out how to do it."
401,"So I’m very concerned about it. I’m very concerned about it. But I’m still of the view that if we were to engage more directly like I was doing with them, that we can support those elements of the Turkish leadership that still exist and get more from them and embolden them to be able to take on and defeat Erdogan. Not by a coup, not by a coup, but by the electoral process. He got blown out. He got blown out in Istanbul, he got blown out in his party. So what do we do now? We just sit there, and yielded. And the last thing I would’ve done is yielded to him with regard to the Kurds. The absolute last thing. "
402,"I had a couple of those meetings with him about the Kurds, and they did not clamp down at the time. We have to make it clear that if they’re looking to, because, at the end of the day, Turkey doesn’t want to have to rely on Russia. They’ve had a bite out of that apple a long time ago. But they got to understand that we’re not going to continue to play with them the way we have. So I am very concerned. I am very concerned. I’m very concerned about our airfields and access to them as well. And I think it takes an awful lot of work for us to be able to get together with our allies in the region and deal with how we isolate his actions in the region, particularly in the Eastern Mediterranean in relating to oil and a whole range of other things which take too long to go into. But the answer is yes, I’m worried. KK: O.K."
404,"Jim Dao: You campaigned on your ability to handle a crisis. If China were to send troops and tanks into Hong Kong to violently crack down on peaceful protesters, how would you handle that?"
405,"Well, that’s a very, I’m not sure I should answer it on —— JD: Why not?"
407,"Let me put it this way. First of all, the first thing I’d do is go to the United Nations. I would introduce resolutions to condemn them for their actions. I would, in fact, try to re-establish the kind of a relationship, when we left, we had with Japan, South Korea, Indonesia and Australia. I would move American warships into the region, like we were trying to do, to take 60 percent of our fleet and have it in Asia. To make it clear to him that he, in fact, is not going to be able to go any further, that there’s a price to pay if he were to do that."
408,"Among all the candidates asked this question, Mr. Biden is the only one who offered a detailed plan of action in response to this question."
409,"I would do the same thing I did when he set up the air identification zone, and I went over to meet with him. And I said, “You’ve got to just understand, we’re not.” He said, “What do you expect me to do, take it down?” I said, “No, but we’re going to fly through it.” We flew a B-53 through it, F-15s through it to make it clear we’re not playing that game. We are not going to do it. I would spend the time doing what we’ve absolutely shredded. I would get the rest of our allies in the world to join us in dealing with sanctions against China. We make up 15 percent of the world’s economy. There’s another 25 percent that are allies that we have dissed already. They’re wondering who the hell — where we are."
410,"When China established an air identification zone in 2013, igniting tensions with Japan, Mr. Biden visited the region and urged President Xi Jinping to show restraint."
411,"I would try to put back together the coalition, and I would, in fact, make it clear what I said to him in my private meetings and they’ve been public: We are a Pacific power. He said, “Why do you say that?” I said, “Because we are a Pacific power, and you would have never had the economic stability you were able to accomplish, but for the fact we, we, the United States, kept the peace.” I would make it very clear there are going to be a price to pay in terms of his economy and in terms of the access to other opportunities that China badly needs. "
412,"Look, we always talk about China, and there’s an 800-pound gorilla, and what they’re doing. China has more problems than we could ever contemplate. They don’t have enough water. They’re talking about a close to $1 trillion project to turn rivers around. Forty percent to 45 percent of the land is filled with cadmium. They cannot produce crops. They are out now deciding that they’re in a position where they have a million Uighurs in, essentially, jail and re-education camps in the West. They’re in a situation where they’re having trouble figuring out how do they hold on to the Tibetan area without getting into a conflict with India. They have a lot of problems, a lot of problems. We should be making it clear that we’re not going to do anything to accommodate what they’re doing and make it much more difficult for them to engage in how they proceed. It requires diplomacy, requires a show of our resolve that this is where it stops, and it raises a big question about what to do after that. We’ll see what happens."
413,NF: Some said that a move like that against Hong Kong would also threaten Taiwan. Do you see that?
414,"Oh no, I do. I absolutely do think it could. And I think it will do the opposite in Taiwan. I think the Taiwanese government will move to try to be more combative with China than it was before, because that’s all he talked to me about. I’ve spent more time, allegedly, with Xi Jinping than any world leader has before we left office, just because the president wanted me to get to know him. He was the vice president, I was vice president, it wasn’t appropriate for the president. "
415,"So they tell me, the State Department, I had 25 hours of private dinners with him. For real. He’s not a stupid fellow. But he also, there’s not a democratic, small-D bone in his body. And he’d ask questions like, “Do you really control your military? Do you?” He didn’t control the military. The president didn’t, the party controlled the military. “Do you really? Do governors have any power?” They don’t have any power. That’s why they’re annexing big chunks of — they have no independent authority to do anything. “What is your national security team? What’s the National Security Council do?” I mean, these are the questions."
416,AK: Can I ask about our own National Security Council? Sure.
418,"AK: Reporting out from The Washington Post about years and years and years of generals in Afghanistan essentially lying about the conduct of the war. Eight years as vice president, you know this issue very intimately. Have the American people been lied to about what we’re doing there?"
419,The Washington Post obtained a trove of government documents revealing that senior American officials failed to tell the truth about the war in Afghanistan and hid evidence that the war could not be won. Yes. Yeah.
421,AK: What do we do about it? And why should they trust you again?
422,"They should trust me because you wrote about I was the only guy who took them on in your editorials. I was the vice president of the United States of America. I was not president of the United States of America, number one. "
423,"No. 2, that’s why [former Defense Secretary Robert] Gates and I have our problems. Gates talks about, “Biden doesn’t know anything about foreign policy.” Because I convinced the president of the United States not to buy into his proposal and for sending — with the Riedel Commission talking. Anyway, thousands and thousands of troops. The problem was that there was, I look, the first thing I did when we got elected, the president asked me to go to Afghanistan before we were sworn in. So I flew to Afghanistan, and I brought along with me Chuck Hagel and John Kerry and General [David] Rodriguez was along, and I came back and I wrote a report saying, “We have no policy.” The idea that the Afghans can absorb training of 120,000 forces?"
424,"Former Defense Secretary Robert Gates’s 2014 memoir, “Duty: Memoirs of a Secretary at War,” offered a harsh assessment of the former vice president’s foreign policy chops. Mr. Gates wrote that Mr. Biden is “simply impossible not to like” but “wrong on nearly every major foreign policy and national security issue over the past four decades.”"
425,"AK: Do you have a responsibility to say that in public, though?"
426,"No, but my responsibility was to make that fight, and I did fight it. I fought it all along the way."
427,"KK: But the administration in which you were a vice president did the surge, for instance."
428,"But it didn’t do the surge they wanted to do. Remember, what happened was, the surge was — we were going to have a counterintelligence force in there that were going to go in and we were going to unify that country. I came back and wrote a detailed 54-page report laying out how that is not what we can do."
429,"During the December Democratic debate, Mr. Biden reiterated that he opposed the Obama administration’s surge in forces in Afghanistan. David Axelrod, former senior adviser to President Obama, tweeted: “Whatever your view or the decision, @JoeBiden was, in fact, a strong voice in WH against the surge in Afghanistan. He described his position accurately.”"
430,"When that helicopter went down when we were up in the Kunar Valley, I remember standing there, and we were in the wash of the helicopter. Fortunately, [we] had found a place literally not wider than this room to land on. The helicopter blades were over the edge of these pointed mountains where they told us it was 3,000 feet on one side down and 6,000 on the other. I’m looking across, and I see these people on what looked like a goat path. And I asked — they had a sharpshooter with us. I said, “Can they get us from here?” And he picked up, I said, “No, no, no, no, no.” He picked up his rifle. I said, “No, I don’t — “ He said, “No, I’m just measuring.” Said, “They’re nine-tenths of a mile. No, they can’t, but I could.”"
431,"And I watched. I looked from 1:00 to 4:00, and I saw this village sitting in the middle of this hollow. You could see smoke coming out, it looked like almost an adobe hut. It was a whole village there. The idea you’re going to unite them. They’re only 17 clicks from Bagram Air Force Base. It would take them a year to get there, figuratively speaking. The idea is you’re going to have a united — a united Afghanistan? That we are going to be able to bring into the 21st century from the 14th century, is a ridiculous assertion."
432,KK: And yet your administration sent thousands more troops into Afghanistan.
433,"No, we pulled those. No, by the way, they were asked to send — they sent one-third of the number of troops that were asked. The president was in a ——"
434,"KK: But that doesn’t make it easier for the families who lost their loved ones in that conflict. If you truly were concerned, why would we have sent a single ——"
435,"Because I wasn’t the president of the United States of America. You will see, when you’re able to look at ——"
436,"KK: But you’re running on the idea that you have this record, that you have the ability to make these decisions in the past, and you have, and ——"
437,"That’s right, I made the decisions, and had I been president, it would have been right. You all acknowledged it, by the way — what you’ve written. I’m the guy that said we should, in fact, not — we should be just purely a counterterrorist strategy with small bases, and we had to work more with the Pakistanis, who were our biggest problem. You’re never going to unite that country as long as the Haqqani Network controls those three. I’ve written extensively on this."
438,"Read Peter Baker’s 2009 Times article, “Biden No Longer a Lone Voice on Afghanistan.”"
439,"The fact is that the two things I’ve, the longer I’m away from it, the things that I, in fact, took issue with, I feel good about because it turns out I was right. But I wasn’t able to convince and make an overwhelming case that Gates and all his folks are making the case that, well, for example, they talked about how these folks are with us. I met with the — I’m saying too much. What I can’t do is be here undercutting [TAPE CUTS OUT]."
440,"I had profound disagreements with Gates and the military on this. They know it. I made my case, I won half the fight because we did not put in 150,000 troops, which they wanted to do. As one former Bush administration official who I admire came by to see me, and he said, look, I said, “Am I right about this?” He said, “Yeah.” He said, “What happens? We leave. Who’s going to know?” The idea that you can unite Afghanistan as a coherent country between among China, Russia, Iran and Pakistan is bizarre. Period. That’s been my view from the beginning."
441,"In 2009, President Obama ordered the deployment of 30,000 more troops to Afghanistan."
442,"KK: So we’re running out of time. I want to ask my colleagues —— Ask me easy questions, then."
444,"KK: Yeah, we’re turning to the easy stuff now. Maybe if we could do one tech question, one econ question, how’s that?"
445,"Charlie Warzel: Sure. Mr. Vice President, in October, your campaign sent a letter to Facebook regarding an ad that falsely claimed that you blackmailed Ukrainian officials to not investigate your son. I’m curious, did that experience, dealing with Facebook and their power, did that change the way that you see the power of tech platforms right now?"
446,"No, I’ve never been a fan of Facebook, as you probably know. I’ve never been a big Zuckerberg fan. I think he’s a real problem. I think —— CW: Can you elaborate?"
448,"No, I can. He knows better. And you know, from my perspective, I’ve been in the view that not only should we be worrying about the concentration of power, we should be worried about the lack of privacy and them being exempt, which you’re not exempt. [The Times] can’t write something you know to be false and be exempt from being sued. But he can. The idea that it’s a tech company is that Section 230 should be revoked, immediately should be revoked, number one. For Zuckerberg and other platforms."
449,"Section 230 of the Communications Decency Act says that online platforms aren’t held liable for things their users post on them, with some exceptions. In July, The Times’s Sarah Jeong weighed in on proposed updates to Section 230, arguing that “we should reopen the debate on C.D.A. 230 only because so much of the internet has changed,” but “the discourse will be improved if we all take a moment to actually read the text of C.D.A. 230.”"
450,CW: That’s a pretty foundational laws of the modern internet.
451,"That’s right. Exactly right. And it should be revoked. It should be revoked because it is not merely an internet company. It is propagating falsehoods they know to be false, and we should be setting standards not unlike the Europeans are doing relative to privacy. You guys still have editors. I’m sitting with them. Not a joke. There is no editorial impact at all on Facebook. None. None whatsoever. It’s irresponsible. It’s totally irresponsible."
452,"CW: If there’s proven harm that Facebook has done, should someone like Mark Zuckerberg be submitted to criminal penalties, perhaps?"
453,"He should be submitted to civil liability and his company to civil liability, just like you would be here at The New York Times. Whether he engaged in something and amounted to collusion that in fact caused harm that would in fact be equal to a criminal offense, that’s a different issue. That’s possible. That’s possible it could happen. Zuckerberg finally took down those ads that Russia was running. All those bots about me. They’re no longer being run. He was getting paid a lot of money to put them up. I learned three things. Number one, Putin doesn’t want me to be president. Number two, Kim Jong-un thinks I should be beaten to death like a rabid dog and three, this president of the United States is spending millions of dollars to try to keep me from being the nominee. I wonder why."
454,"In October, a 30-second ad appeared on Facebook accusing Mr. Biden of blackmailing Ukrainian government officials. The ad, made by an independent political action committee, said: “Send Quid Pro Joe Biden into retirement.” Mr. Biden’s campaign wrote a letter calling on Facebook to take down the ad."
455,"KK: Under the Obama administration, Silicon Valley’s power actually expanded greatly. There are very few mergers blocked. Do you have any regrets about that?"
456,"The reason why I was given presidential power when I was given an assignment is because I kept the disagreements I had with the president just that, as I said at the outset, with the president. One of the reasons he said he picked me was I’d never walked in the Oval Office and be intimidated by being in the Oval Office. I’d always tell him what I thought, but at the end of the day, he gets to make the decision. "
457,"There are places where he and I have disagreed. About 30 percent of the time, I was able to convince him to my side of the equation. Seventy percent of the time I wasn’t when we disagreed, when he laid something out. And you may recall, the criticism I got for meeting with the leaders in Silicon Valley, when I was trying to work out an agreement dealing with them protecting intellectual property for artists in the United States of America. And at one point, one of the little creeps sitting around that table, who was a multi- — close to a billionaire — who told me he was an artist because he was able to come up with games to teach you how to kill people, you know the —— CW: Like video games."
459,"Yeah, video games. And I was lectured by one of the senior leaders there that by saying if I insisted on what Leahy’d put together and we were, I thought we were going to fully support, that they would blow up the network, figuratively speaking. Have everybody contact. They get out and go out and contact the switchboard, just blow it up. "
460,"And then one of these righteous people said to me that, you know, “We are the economic engine of America. We are the ones.” And fortunately I had done a little homework before I went and I said, you know, I find it fascinating. As I added up the seven outfits, everyone’s there but Microsoft. I said, you have fewer people on your payroll than all the losses that General Motors just faced in the last quarter, of employees. So don’t lecture me about how you’ve created all this employment."
461,"The point is, there’s an arrogance about it, an overwhelming arrogance that we are, we are the ones. We can do what we want to do. I disagree. Every industrial revolution, every major technological breakthrough, every single one. We’re in the fourth one. The hardest speech I’ve ever had to make in my life, I was asked to speak at the World Economic Forum, to give an answer on, to speak to the fourth industrial revolution. Will there be a middle class? It’s not so clear there will be, and I’ve worked on it harder than any speech I’ve ever worked on. "
462,"The fact is, in every other revolution that we’ve had technologically, it’s taken somewhere between six years and a generation for a government to come in and level the playing field again. All of a sudden, remember the Luddites smashing the machinery in the Midlands? That was their answer when the culture was changing. Same thing with television. Same thing before that with radio. Same thing, but this is gigantic. And it’s a responsibility of government to make sure it is not abused. Not abused. And so this is one of those areas where I think it’s being abused. For example, the idea that he cooperates with knowing that Russia was engaged in dealing with using the internet, I mean using their platform, to try to undermine American elections. That’s close to criminal."
463,CW: I think he would argue that he didn’t know about that at the time and ——
464,"He’d argue it and I don’t believe him for a second. CW: You don’t believe that? No, I don’t. Nor do you, in your heart. [LAUGHS]"
467,CW: Some of your opponents right now are in Silicon Valley raising money from these people. Has your campaign steered away from money from Silicon Valley?
468,I haven’t gone to — there are people in Silicon Valley who are decent people. I’m sure there’s people from Silicon Valley have in fact ——
469,"CW: I am using that as a stand-in for the tech industry, mostly though."
470,"Well the tech industry, look, not everyone in the tech industry is a bad guy, and I’m not suggesting that. What I’m suggesting is that some of the things that are going on are simply wrong and require government regulation. And it’s happened every single time there’s been a major technological breakthrough in humanities since the 1800s, and this requires it. For example, you have children? CW: No."
472,"Well, when you do and you’ll watch them on the internet, it gets a little concerning. What in fact they can see and not see, and whether or not what they’re seeing is true or not true. It matters. It matters. It’s like — well, anyway. KK: Will you indulge us two more questions?"
474,"There were, in fact, several questions we wish we had gotten to. Pushing on Mr. Biden’s economic proposals more deeply, for one. But immigration was  notably absent, too. While Mr. Obama said that he supported comprehensive immigration reform, efforts to win support from Republicans in Congress were unsuccessful. The Obama administration, by executive action, created the Deferred Action for Childhood Arrivals program, which allowed hundreds of thousands of young people brought to the country illegally to avoid deportation and secure work permits. But hundreds of other undocumented immigrants were forcibly returned to their home countries. For more context, read this July 2019 editorial, “All Presidents Are Deporters in Chief.” Sure. KK: All right. Binya?"
477,BA: You’ve talked about the urgency of the climate change. The new NAFTA agreement includes no measures aimed at dealing with climate change. At what point should Democrats stop voting for international agreements that fail to deal with climate change?
478,"Environmental groups criticized 2018 tweaks to the trade agreement, which included no mention of human-caused climate change."
479,"Well, first of all, the two things that the new NAFTA agreement has, is they have enforcement mechanisms. I’ve not read them yet. O.K.? I’m told by staff. Enforcement mechanisms that have environmental protections, as well as, not talking for fundamental climate change, but though you cannot compete and disregard existing climate regulations that exist. So environmentalists are at the table, I’ve been told, and labor’s been at the table and they should be. They should be. "
480,"Now, if in fact what I propose is as president, I’m, by the way, I’m not joking. I did. I’m the guy that came back and said, we can embarrass Xi Jinping to join the Paris accord. And everybody looked at me like I was nuts. Well, it did. But what happened was that only works if in fact we are the aggressive leader. So number one, I would immediately rejoin the Paris accord, number one. And number two, I would do what the accord calls for. Upping the ante as circumstances change and more science becomes available that we have less time. For example, think of what we should be doing now in the biggest carbon sink in the world, the Amazon. Instead of talking about $2 billion, I’d be organizing, not a joke, organizing the world as I did in Latin America on other issues, like Colombia and so on. Anyway, to make sure that they in fact either, and we would provide, the world would provide, $20 to $30 billion for them to be able to make up for what they’re going to lose by not having agriculture."
481,The Obama administration reopened diplomatic ties with Cuba and negotiated trade deals with Colombia and Panama. 
482,"BA: Those are good programs, but do you think Democrats should vote for an agreement that does not affirm the Paris accord and does not contain any binding commitments to deal with climate change?"
483,"Look, it’s like saying would you sign an agreement with Turkey on a base closure because it didn’t have that in it? It depends on if it’s related to climate. Absolutely they should be part of it."
484,BA: But this is not a hypothetical. This is a deal that exists and is coming before the House ——
485,"It is, but the deal relates to matters of trade, that in fact, there is no circumstance where we are saying anything that we’re going to do more or less relative to what we’re selling back and forth across the border. Here’s an example that would matter. China. China, in fact, in their “Belt and Road” proposal is in fact exporting more dirty coal around the world and is subsidizing more than anybody in the world. The answer is, what we should be saying to them is, you keep your agreement on the climate accord, which you signed up to. If you don’t, you will pay a price for it. You will not be able to sell product here. And organize the world to make sure that no, they couldn’t sell product anywhere. To make sure that they in fact have a requirement to stick to what they committed to. They’ve already signed it, so I don’t know. It’s a little bit like saying to me, should we ——"
486,"BA: Why wouldn’t you apply that standard to Canada, which is a larger energy exporter than China?"
487,"Well, no, by the way, I would. That’s what we should be doing to everybody in the world. I’m basically giving you one example. That’s why I oppose what China’s, what Canada’s doing in terms of the pipelines and the dirty crude they’re sending south on us, letting it go forward. We have to do that. We have to. But we can’t do a damn thing if we don’t meet our responsibility. We make up 15 percent of the problem in the world. We walk away from it all and the rest of the world says, what the hell are you holding me accountable for? You’re not doing anything. That’s why this president’s does such incredible damage, incredible damage to our effort to deal with climate change."
488,"KK: Your staff is getting a little impatient with us, so allow us our last question, if you don’t mind. [LAUGHTER] BS: What are you likely to fail at as president?"
490,"I never start anything thinking I’m going to fail. I really mean it. I never sat down before an exam thinking I’m going to fail it. I never had a football handed to me and think I wasn’t going to score. I’ve never put a ball in my hand — I’m serious. Look, half of winning is believing you can. I think people communicate when they think they’re going to fail. "
491,"I think it’s going to be incredibly difficult, incredibly difficult to deal with what is left of the Republican Party. Which is not the Republican Party. And I think the most important thing that we have to do, and I know some from the beginning suggested I was not, didn’t make sense. The single most important thing we have to do is restore the soul of this country. It’s been absolutely eviscerated. "
492,"President’s talking about how he’s worried about anti-Semitism. This recent rule about universities. This is the same guy who watched anti-Semites, their veins bulging, coming out of fields, literally carrying torches. It was almost like a movie. Preaching anti-Semitic bile. The same exact thing that was preached and hollered in the streets of Nuremberg in the ‘30s and throughout Germany, carrying swastikas. Kid gets killed, a young woman. President’s asked to comment, and he said there were very fine people on both sides. That’s the single most important thing we have to excise. Have you heard him say a word about white supremacy? Have you heard him say a word that would lead anybody to believe he still not decided that the only way to win is divide the country? Pit race, religion ——"
493,"BS: Listen, man, this is our hometown guy, I know extremely well."
494,"No, I’m sure you do, but it was more a rhetorical question, but I mean, so it really is gigantic. If I only get to do one thing, could wave a wand and say I could solve one problem, that’s the first one I solve because unless we solve that one, none of the rest matters a whole lot. "
495,"We’re not going to be able to unite the country. And if we can’t unite the country, this is all for naught. We have a system, the Constitution, and it’s like that old thing oft-quoted and sometimes inaccurately quoted about Benjamin Franklin walking out of the — “What have you given us, Mr. Franklin?” “A Republic, if you can keep it.” Our democracy is at stake. I truly believe our democracy is at stake. "
496,"The story is often told that when Franklin was leaving the Constitutional Convention, he was asked what sort of government had been created and replied: “A republic, if you can keep it.”"
497,"And I worry about some of the folks, I don’t mean anybody around here, some of the folks on the opposite end of the scale in our party think that they should do, not preach hate, but be able to, by executive authority, do what the right thing is. The whole thing requires consensus. None of it works. You’re all understandably cynical about can I bring the country together? Can I get anything done? Well, guess what? I refuse to give up on that notion. Not a joke, because if I can’t, if somebody can’t, say goodbye, man. "
498,"Eight years of this guy will fundamentally, I said this in the beginning, you thought it was hyperbole, fundamentally change who we are as a country. Fundamentally we’ll not be recognized and not recognize ourselves. And it really is the, the threat. "
499,"And what bothers me is that some bright people on the other team, our team, are buying into the same thing. Well, the way we have to do it, why don’t we do what he does? Why don’t we do what he does? Not on race. We’re going to be the opposite. But if you don’t agree on this, boom, we’re just going to insist on it. Like for example, I’m the only guy who’s ever beaten the N.R.A., nationally and twice. Now I hear, by the way, when I get elected, by executive order, I’m going to eliminate the right to have an assault weapon. Where does the Constitution say you have the authority to do that? You can stop the importation. Where does it say that? Or I’m going to insist that we move forward with the following health care plan. O.K. How do you do that?"
500,"KK: Allow me one last question. I apologize. A lot of the reason that Trump was elected, at least one of the things that we heard a lot in the months following the 2016 election, was people being angry at or let down by government, and that anger fueled has his rise to power. How do you respond to critics who worry that, in fact, that it was something about the Obama administration that gave rise to Trump?"
501,"I didn’t, I didn’t hear that. You got — I mean I’ve heard it but some of what I heard is that the Democratic Party, in the last election — and I did 84 events for Hillary, 84 — that the Democratic Party forgot our base. When’s the last time we talked to those folks who are working-class white folks? I would go out all the time and the Saturday, excuse me, the Sunday or Monday before I’d go out, Robby Mook or [the former White House chief of staff John] Podesta or someone, [would] come by and ask me where they wanted me to go because some places I was stronger with the African-American community and with white working-class folks. I remember being told at one point where they’re going to give up on white working-class folks because they’re not making any progress."
502,"Mr. Biden considered a presidential run in 2016, but when he announced he would not in 2015, he helped clear the path for Mrs. Clinton’s nomination. He then campaigned for Mrs. Clinton in a number of states including in his hometown Scranton, Pa."
503,"Well, look what’s happened. Look what started to seep in, beginning and probably even with candidates during our administration. We stopped showing up at the Polish American club. We stopped showing up, and we all went to you, the really smart people. We had a new kind of coalition we were putting together. College-educated women and college men and boom, boom, boom and so on. "
504,"Tell you a story, and I’ll end. We found ourselves, I think, and we would have this internal debate toward the end — why I thought, I came back after campaigning for [the former Wisconsin senator] Russ Feingold and said, we’re going to lose. I have pretty good tactical political instincts. We’re going to lose. Because we weren’t doing the kind of retail politics we used to do. We weren’t stopping in diners. We weren’t going over to the Greek American club. We weren’t going into the black community and sitting at the local Y that’s in that community. "
505,"I’m not joking. Think of the candidate, not just for president. Think across the board. And so I pointed out that over 54 percent of all the voters in Pennsylvania are white, high school educated. Sixty some — and if I remember the numbers, I don’t remember exact numbers — in Michigan and Ohio and etc. I actually had the campaign come, someone come with me, not Hillary — and I think she knew — one of the political people come. I said I was going to speak at a Ford Motor plant in the Valley and in Ohio."
506,"And they were talking about how we had to make a distinction between progressive values and working-class values. I said I’ve never found a distinction. Never found them hard to sell. They told me there were 3,000 people in the plant. This is toward the end of the campaign, second week of October, something like that. And I stood up and said, we’ve got to elect Hillary, and it was [light clapping]. I said let me tell you why we have to elect Hillary, and there are 3,000, but there are a lot of seats — there are probably 500 seats in the front."
507,"I look down at one guy and said, because your wife deserves to make every damn penny you make, the man she’s standing next to. They all cheered. Neighborhoods I come from, guess what, that means you can put four new tires on the car. That means, not a joke. You guys don’t even think about it. That’s what it means. It means you can replace the water heater. It means you can send your kid back to that community college. It matters about your standard of living. "
508,"But guess what? All white guys are just basically, they don’t give a damn about women. They don’t care about equal pay. You’re damn right if they’re working guys. The people that don’t like equal pay are the people at the top of the heap. I don’t like the idea that you’re going to get paid as much as a man doing your job. That’s not happening on the line. "
509,"The second thing I said, I said and, by the way, who somebody marries is none of your business, because I’m so associated with pushing for gay marriage. And they all laugh for a second. I said I’m not asking you to light your home up in rainbows, but you know it’s none of your business. I got a standing ovation. "
510,"Third thing I said, I said any man who raises his hand to a woman is a God-darn coward and deserves to get his ass kicked. They went nuts because they have daughters. They have wives who were victimized. "
511,"And then I talked about economic issues, about the issues that affected labor. By the way, without labor, we’re dead. If labor doesn’t come back, there was no one else to keep the barbarians on the other side of the gate. It’s power, power, power, power. And guess what? I come back, and I meet with a lot of their people: Well, that’s because you’re middle-class. Joe Biden can do that, but we can’t do that. "
512,"The other thing we think about, we think that people, if they don’t have a good education are ipso facto stupid. President asked me to get Detroit off its feet, back on its feet. For real. He gave me all the good assignments. "
513,"One of the things I did — now, I’m serious. Look at it. Look at specifically who handled everything relating to Detroit. Me. And the good reason, the good news about that, he gave me presidential authority. I could task anyone in the administration. For real. And so I put together a group, that in fact made up of five agencies, to go find all the money Detroit was eligible for they never knew they were eligible for. And we sat down and we put everything from lighting in and transit and so on and so forth. "
514,"After Detroit filed the country’s largest ever municipal bankruptcy, the Obama administration began a close partnership to revive the city’s economy. The administration created a Detroit Federal Working Group to improve the bus system, lighting infrastructure, housing market and more."
515,"But then we found out when it got out of bankruptcy, what happened? No one knew how to turn on the streetlights. Not a joke. No one knew how to turn on the water system, maintain the sewer system because black, white, anyone who had that expertise left, abandoned it. "
516,"So I had an idea. We went to this outfit that in fact, if you’re looking for tech people, you go and they’ll supply them to. It’s called American — I can’t think of the name of it now. And I said, go out and find us people that we can put through a 19-week class at the community college to teach them how to program."
517,"And on the floor I go around, my liberal friends are saying, you can’t expect that, man. No. Well guess what? It turns out, there were 50-some women, happen to all be women, all of color but one, all African-American but one. Nineteen weeks, I went to the graduation. Every single one had a job, lowest-paying job $48,000 a year, highest paying $102,000."
518,"You think people are stupid. Went to school with a guy in Delaware and in a little town called Claymont. Went to the same Catholic grade school. Then I went off to a local school that was academically very challenging, a Catholic prep school. It was a very challenging school. He went to the local high school where my wife ended up teaching, and I saw him. He made a lot more money than I made. He was an independent trucker. He was making somewhere between $85,000 and $110,000 bucks a year. In the last 10 years of his life, he busted his neck. I was down at the largest mall in Delaware, and it’s big because no tax in Delaware, so New Jersey folks and Pennsylvanians come there. And I’m with my granddaughters three years ago, Christmas shopping. He walks up. I don’t have permission to use his name so I won’t mention it, but he goes or goes, “Joey, baby!” Grabs my cheek. I thought the Secret Service was going to shoot him. I said, he’s a friend."
519,"He said, “What you doing, Joey?” And I remembered who he was and I said, “How you doing, pal?” I said, “You still drive?” And he said, “Nah, Joey, only guys like you who never worked in their life can continue to work.” "
